name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
Skywater at Town Lake,578,562839028,,yes,,"POLYGON ((-111.9487607 33.4292472, -111.9487635 33.4292642, -111.9487843 33.429265, -111.9487832 33.4292832, -111.948801 33.4292843, -111.9488007 33.4293137, -111.9488146 33.4293125, -111.9488178 33.4294197, -111.9488262 33.4294278, -111.9488252 33.4297256, -111.9487745 33.4297272, -111.9487749 33.4297966, -111.9488265 33.4297964, -111.9488265 33.429866, -111.9487799 33.429866, -111.9487799 33.4299018, -111.9487289 33.4299024, -111.9487309 33.4299309, -111.9488185 33.4299304, -111.948815 33.4302827, -111.948764 33.4303581, -111.9486545 33.4303165, -111.948617 33.4303591, -111.9485472 33.4303277, -111.9485566 33.4303009, -111.9485258 33.4302908, -111.9485016 33.4303132, -111.9484158 33.4303165, -111.9483782 33.4303624, -111.9483434 33.4303456, -111.9483353 33.4303579, -111.9482951 33.43034, -111.9482803 33.4303646, -111.9482052 33.4303311, -111.9481865 33.4303646, -111.9480872 33.4303154, -111.9480845 33.4302715, -111.9480442 33.4302691, -111.9480051 33.4303186, -111.9479597 33.4303194, -111.9479271 33.4303207, -111.9478867 33.4303221, -111.9478495 33.430321, -111.9478249 33.4303297, -111.9477984 33.4303363, -111.94777 33.4303451, -111.947733 33.4303491, -111.9476937 33.4303468, -111.9476594 33.4303456, -111.9476299 33.4303792, -111.9475233 33.4303294, -111.9474761 33.4303745, -111.9474126 33.4303434, -111.9474277 33.4303193, -111.947409 33.4303095, -111.9474113 33.4302796, -111.9473975 33.4302768, -111.9473939 33.4299461, -111.9474455 33.4299461, -111.9474435 33.4299153, -111.9473758 33.4299158, -111.9473697 33.4297099, -111.9473925 33.429711, -111.9473845 33.4293386, -111.947422 33.4293383, -111.947422 33.4292846, -111.9475264 33.4292839, -111.9475226 33.4292577, -111.9487607 33.4292472))",POINT (-111.9481026155768 33.42979473006862)
The Cr¨ºpe Club,579,574632563,,cafe,,"POLYGON ((-111.9318523 33.4205105, -111.9318523 33.4204769, -111.9319113 33.4204769, -111.9319113 33.4204393, -111.9318483 33.4204393, -111.9318483 33.4204158, -111.9317831 33.4204158, -111.9317831 33.4205105, -111.9318523 33.4205105))",POINT (-111.9318337337419 33.42046224462482)
,580,576530393,,yes,,"POLYGON ((-111.9404937 33.4180743, -111.9404883 33.4179075, -111.9403341 33.4179098, -111.9403462 33.4180788, -111.9401799 33.4180788, -111.9401799 33.4182086, -111.9403958 33.4182019, -111.9404025 33.4183071, -111.9405937 33.4183071, -111.9405836 33.4181213, -111.940495 33.4181191, -111.9404937 33.4180743))",POINT (-111.9404088838856 33.41812656550161)
,581,576530394,,yes,,"POLYGON ((-111.9404022 33.4185777, -111.9402241 33.4185792, -111.9402233 33.4185108, -111.9401173 33.4185116, -111.9401165 33.4184376, -111.9404005 33.4184353, -111.9404022 33.4185777))",POINT (-111.9402786620085 33.41849943115483)
,582,576530395,,yes,,"POLYGON ((-111.9401453 33.418933, -111.9401428 33.4187897, -111.9403501 33.4187872, -111.9403525 33.4189305, -111.9401453 33.418933))",POINT (-111.9402476747562 33.41886009424098)
,583,576530396,,yes,,"POLYGON ((-111.9402778 33.4187802, -111.9401617 33.4187812, -111.9401598 33.4186297, -111.9402759 33.4186287, -111.9402778 33.4187802))",POINT (-111.9402188 33.41870495)
,584,576530397,,yes,,"POLYGON ((-111.9403037 33.4193308, -111.9401401 33.4193342, -111.9401388 33.4192804, -111.9403064 33.4192748, -111.9403037 33.4193308))",POINT (-111.9402227772649 33.41930492593986)
,585,576530398,,yes,,"POLYGON ((-111.9403212 33.4194141, -111.9401783 33.4194146, -111.940181 33.4193615, -111.9403245 33.4193631, -111.9403212 33.4194141))",POINT (-111.9402507704332 33.419388301318)
,586,576530399,,parking,,"POLYGON ((-111.9405715 33.4194257, -111.9403651 33.4194282, -111.9403651 33.4192272, -111.9405674 33.4192229, -111.9405715 33.4194257))",POINT (-111.9404674359589 33.41932633338752)
,587,583755812,,bicycle_parking,,"POLYGON ((-111.9302887 33.4186299, -111.9302879 33.4185363, -111.9301401 33.4185372, -111.9301411 33.4186598, -111.9302426 33.4186592, -111.9302887 33.4186299))",POINT (-111.9302122445295 33.41859608329005)
Spence Garden Community,588,584756550,,apartments,,"POLYGON ((-111.9191538 33.413015, -111.9190626 33.4130083, -111.9190546 33.4132568, -111.9189419 33.4132546, -111.9189365 33.4130173, -111.9188373 33.4130083, -111.9188453 33.4133038, -111.9189124 33.4133083, -111.9189178 33.4133307, -111.9191162 33.4133329, -111.9191672 33.4132859, -111.9191538 33.413015))",POINT (-111.9190034664486 33.41318339267545)
Spence Garden Community Penthouse,589,584756603,,apartments,,"POLYGON ((-111.9186918 33.4131796, -111.9186556 33.4131785, -111.9186556 33.4131594, -111.918618 33.4131572, -111.9186167 33.4131035, -111.9185765 33.4131012, -111.9185751 33.4130889, -111.918551 33.4130855, -111.9185537 33.4130038, -111.9186985 33.4130049, -111.9186918 33.4131796))",POINT (-111.9186346050843 33.4130745665079)
,590,588272014,,apartments,,"POLYGON ((-111.9133202 33.4207051, -111.9137117 33.4202771, -111.9135912 33.4202004, -111.9131998 33.4206283, -111.9133202 33.4207051))",POINT (-111.9134557288853 33.42045272495047)
,591,588272015,,apartments,,"POLYGON ((-111.9132724 33.421577, -111.9133564 33.4214458, -111.913033 33.4212963, -111.9129452 33.421426, -111.9132724 33.421577))",POINT (-111.9131516285585 33.42143637890432)
,592,588272016,,apartments,,"POLYGON ((-111.91309 33.4212198, -111.913203 33.4211049, -111.9129125 33.4209059, -111.9127995 33.4210208, -111.91309 33.4212198))",POINT (-111.91300125 33.42106285)
,593,588272017,,apartments,,"POLYGON ((-111.9131969 33.4209195, -111.913314 33.4207909, -111.913019 33.4206037, -111.9129019 33.4207323, -111.9131969 33.4209195))",POINT (-111.91310795 33.4207616)
,594,588272018,,apartments,,"POLYGON ((-111.9128512 33.4212711, -111.9128538 33.4211881, -111.9126795 33.4211843, -111.9126775 33.4212497, -111.9125763 33.4212475, -111.9125771 33.4212209, -111.912384 33.4212167, -111.9123793 33.4213658, -111.9125538 33.4213696, -111.9125545 33.4213465, -111.9127624 33.421351, -111.912765 33.4212693, -111.9128512 33.4212711))",POINT (-111.9126002990706 33.42127980455447)
,595,588272019,,apartments,,"POLYGON ((-111.9122765 33.4215668, -111.912268 33.4212526, -111.9120783 33.4212562, -111.9120868 33.4215704, -111.9122765 33.4215668))",POINT (-111.9121774 33.4214115)
,596,588272020,,apartments,,"POLYGON ((-111.9120026 33.421565, -111.9120055 33.4214171, -111.9116793 33.4214127, -111.9116764 33.4215606, -111.9120026 33.421565))",POINT (-111.91184095 33.42148885)
,597,588272021,,apartments,,"POLYGON ((-111.91168 33.4213273, -111.9116738 33.4210085, -111.9118547 33.4210061, -111.9118609 33.4213249, -111.91168 33.4213273))",POINT (-111.91176735 33.4211667)
,598,588272022,,apartments,,"POLYGON ((-111.911796 33.4209602, -111.9117067 33.4207687, -111.9120759 33.4206488, -111.9121652 33.4208402, -111.911796 33.4209602))",POINT (-111.9119359368609 33.42080448128439)
,599,588272024,,apartments,,"POLYGON ((-111.9120805 33.4205989, -111.9120784 33.4201299, -111.911903 33.4201304, -111.9119051 33.4205995, -111.9120805 33.4205989))",POINT (-111.9119917468843 33.42036467510954)
,600,588272025,,apartments,,"POLYGON ((-111.9121825 33.4200694, -111.91218 33.4199107, -111.9118072 33.4199148, -111.9118097 33.4200734, -111.9121825 33.4200694))",POINT (-111.9119948695777 33.41999207473143)
,601,588272026,,apartments,,"POLYGON ((-111.9114596 33.4201006, -111.9114562 33.4198986, -111.9110588 33.4199033, -111.9110623 33.4201054, -111.9114596 33.4201006))",POINT (-111.9112592083481 33.42000197103397)
,602,588272027,,apartments,,"POLYGON ((-111.9114093 33.4207114, -111.9114127 33.4205086, -111.9110143 33.4205038, -111.9110108 33.4207067, -111.9114093 33.4207114))",POINT (-111.9112117583685 33.42060762897206)
,603,588272028,,apartments,,"POLYGON ((-111.9108654 33.4205245, -111.9108636 33.4200531, -111.9106863 33.4200531, -111.9106845 33.4205245, -111.9108654 33.4205245))",POINT (-111.91077495 33.42028958961474)
,604,588272039,,yes,,"POLYGON ((-111.9180447 33.4193681, -111.9180636 33.4192542, -111.9178533 33.4192299, -111.9178345 33.4193438, -111.9180447 33.4193681))",POINT (-111.9179490274776 33.41929899577189)
,605,588272040,,apartments,,"POLYGON ((-111.9174756 33.4192253, -111.9175061 33.4190659, -111.9169828 33.4189963, -111.9169524 33.4191557, -111.9174756 33.4192253))",POINT (-111.9172292290214 33.41911079799628)
,606,588272041,,apartments,,"POLYGON ((-111.9169156 33.4190827, -111.9169189 33.4189408, -111.9167393 33.4189379, -111.916736 33.4190798, -111.9169156 33.4190827))",POINT (-111.91682745 33.4190103)
,607,588272042,,apartments,,"POLYGON ((-111.916683 33.4191424, -111.9166759 33.4189857, -111.9161426 33.4190026, -111.9161498 33.4191593, -111.916683 33.4191424))",POINT (-111.916412823991 33.41907249758316)
,608,588272043,,yes,,"POLYGON ((-111.9175246 33.418996, -111.9175246 33.4188976, -111.9173327 33.4188953, -111.9173354 33.418996, -111.9175246 33.418996))",POINT (-111.9174289591218 33.41894610660189)
,609,588272046,,apartments,,"POLYGON ((-111.9156099 33.4192031, -111.9156114 33.4189589, -111.9157421 33.4189595, -111.9157406 33.4192037, -111.9156099 33.4192031))",POINT (-111.915676 33.4190813)
,610,588272047,,apartments,,"POLYGON ((-111.9153945 33.4192385, -111.9153826 33.4191211, -111.9150089 33.4191473, -111.9150207 33.4192648, -111.9153945 33.4192385))",POINT (-111.9152016508064 33.41919292958215)
,611,588272048,,apartments,,"POLYGON ((-111.9154012 33.4192086, -111.9153991 33.4189593, -111.9155382 33.4189585, -111.9155403 33.4192078, -111.9154012 33.4192086))",POINT (-111.9154697 33.41908355)
,612,588272049,,apartments,,"POLYGON ((-111.9153848 33.4190717, -111.9153858 33.4189601, -111.9150158 33.4189578, -111.9150148 33.4190694, -111.9153848 33.4190717))",POINT (-111.9152003 33.41901475)
,613,588272050,,apartments,,"POLYGON ((-111.9150093 33.4192647, -111.9149889 33.4190121, -111.9149289 33.4190155, -111.9149244 33.4189596, -111.9148584 33.4189633, -111.9148833 33.4192718, -111.9150093 33.4192647))",POINT (-111.9149316939874 33.41912610993341)
Tempe Fire Department Station No. 1,614,588458464,,fire_station,,"POLYGON ((-111.9134914 33.415276, -111.913491 33.4151044, -111.9138062 33.4151039, -111.9138059 33.4149899, -111.9139467 33.4149897, -111.9139475 33.4153457, -111.913808 33.4153459, -111.9138078 33.4152754, -111.9134914 33.415276))",POINT (-111.9137583771747 33.41517916972046)
Tempe Fire Department Administration,615,588458470,,yes,,"POLYGON ((-111.9145169 33.4153902, -111.9145173 33.4152753, -111.9145987 33.4152756, -111.914599 33.4151769, -111.9145113 33.4151767, -111.9145121 33.4149801, -111.914327 33.4149796, -111.9143262 33.4151792, -111.9143002 33.4151791, -111.9142998 33.4152783, -111.9143273 33.4152784, -111.9143269 33.4153897, -111.9145169 33.4153902))",POINT (-111.9144300402308 33.41519120847661)
,616,588458477,,yes,,"POLYGON ((-111.9133529 33.4151489, -111.9133541 33.4149559, -111.9124438 33.4149518, -111.9124401 33.4155421, -111.9126762 33.4155431, -111.9126756 33.4153385, -111.9126755 33.4151432, -111.9133529 33.4151489))",POINT (-111.9127802311608 33.41515223523417)
,617,588458478,,parking,,"POLYGON ((-111.9127827 33.4156482, -111.91285 33.4156482, -111.91285 33.415696, -111.9133188 33.4156958, -111.9133188 33.415653, -111.913381 33.4156529, -111.9133807 33.4151428, -111.9126755 33.4151432, -111.9126756 33.4153385, -111.9127825 33.4153384, -111.9127827 33.4156482))",POINT (-111.9130608270382 33.41540433644623)
,618,588458480,,yes,,"POLYGON ((-111.9162366 33.415508, -111.9162362 33.4152618, -111.9153797 33.4152628, -111.9153798 33.4153056, -111.9150525 33.4153059, -111.915053 33.4156077, -111.9152414 33.4156075, -111.9152416 33.4157047, -111.9159183 33.4157039, -111.9159181 33.4155698, -111.9160774 33.4155696, -111.9160773 33.4155082, -111.9162366 33.415508))",POINT (-111.9156255019338 33.41546629599975)
Tempe Event Center,619,588458482,,events_venue,,"POLYGON ((-111.9118606 33.4151443, -111.9118606 33.4149801, -111.9119585 33.4149801, -111.9120233 33.4149801, -111.9120233 33.4151077, -111.9120233 33.4151443, -111.9118606 33.4151443))",POINT (-111.91194195 33.4150622)
,620,588458483,,parking,,"POLYGON ((-111.9167085 33.415707, -111.9167083 33.4156344, -111.9166233 33.4156346, -111.9166222 33.4153359, -111.9172198 33.4153344, -111.9172209 33.4156494, -111.9170209 33.4156499, -111.9170211 33.4157062, -111.9167085 33.415707))",POINT (-111.9169184022364 33.41550762569609)
,621,588509320,,yes,,"POLYGON ((-111.9107032 33.4152935, -111.9107006 33.4149612, -111.9104278 33.4149595, -111.9104319 33.4150043, -111.9104292 33.4152923, -111.9107032 33.4152935))",POINT (-111.9105661433315 33.41512704514064)
,622,588509321,,commercial,,"POLYGON ((-111.9107165 33.4156955, -111.9107171 33.4155767, -111.910984 33.4155777, -111.9109843 33.4155294, -111.9110513 33.4155296, -111.9110533 33.4151461, -111.9111919 33.4151465, -111.911189 33.4156972, -111.9107165 33.4156955))",POINT (-111.9110393622729 33.41549676783092)
,623,588509322,,parking,,"POLYGON ((-111.9107642 33.4155694, -111.9107653 33.4154743, -111.9107013 33.4154738, -111.9107032 33.4152935, -111.9107068 33.4149646, -111.9109119 33.4149662, -111.9111129 33.4149677, -111.9111114 33.4151038, -111.9110419 33.4151033, -111.9110373 33.4155234, -111.910983 33.415523, -111.9109825 33.4155711, -111.9107642 33.4155694))",POINT (-111.9108837037224 33.41524614069698)
Sun Devil Car Wash,624,588509323,,car_wash,,"POLYGON ((-111.9093905 33.4156233, -111.9093744 33.4155433, -111.9096863 33.4154941, -111.9097552 33.4154832, -111.9097875 33.4156134, -111.9097781 33.4156148, -111.9096821 33.4156286, -111.9096702 33.4155837, -111.9093905 33.4156233))",POINT (-111.9095963619636 33.41556011368544)
,625,588509324,,roof,,"POLYGON ((-111.9100886 33.4156239, -111.9101139 33.4155723, -111.9098476 33.4154812, -111.9098223 33.4155328, -111.9100886 33.4156239))",POINT (-111.9099681 33.41555254999999)
,626,588509325,,roof,,"POLYGON ((-111.910143 33.4154798, -111.9101899 33.4154404, -111.9100956 33.4153622, -111.9100896 33.4153672, -111.9100487 33.4154015, -111.910143 33.4154798))",POINT (-111.9101193039163 33.41542098153889)
,627,588513038,,parking,,"POLYGON ((-111.9097423 33.4153168, -111.9097438 33.4149712, -111.9099717 33.4149719, -111.9099716 33.415003, -111.9100181 33.4150032, -111.9100171 33.4152284, -111.909899 33.4152281, -111.9098986 33.4153172, -111.9097423 33.4153168))",POINT (-111.909868390974 33.41513081324793)
,628,588513039,,retail,,"POLYGON ((-111.9099452 33.4153181, -111.9099449 33.4152498, -111.9100434 33.4152494, -111.9100421 33.4149818, -111.910208 33.4149813, -111.9102133 33.4150111, -111.9102096 33.4153172, -111.9099452 33.4153181))",POINT (-111.9101130268444 33.41516314987305)
Pride Travel Center,629,588513040,,fuel,,"POLYGON ((-111.9097116 33.4152951, -111.9097138 33.4151408, -111.9096888 33.41514, -111.9096409 33.4151401, -111.9095733 33.4151394, -111.90953 33.4151751, -111.9095283 33.4152933, -111.9097116 33.4152951))",POINT (-111.9096232411537 33.41521884245635)
,630,588513041,,roof,,"POLYGON ((-111.9094912 33.4151555, -111.9095668 33.4150916, -111.9094378 33.4149851, -111.9093622 33.415049, -111.9094912 33.4151555))",POINT (-111.9094645 33.4150703)
,631,588513044,,parking,,"POLYGON ((-111.9096409 33.4151401, -111.9096404 33.4149765, -111.9097192 33.4149763, -111.9097197 33.4150997, -111.9096886 33.4150998, -111.9096888 33.41514, -111.9096409 33.4151401))",POINT (-111.9096775023655 33.41505162905462)
,632,588520627,,parking,,"POLYGON ((-111.9122499 33.4153206, -111.9121662 33.4153197, -111.9121631 33.4155231, -111.9119265 33.4155206, -111.9119277 33.4154448, -111.9118792 33.4154443, -111.9118834 33.4151633, -111.912035 33.4151649, -111.9120372 33.4150157, -111.9121956 33.4150173, -111.9121924 33.4152314, -111.9122512 33.4152321, -111.9122499 33.4153206))",POINT (-111.9120557512744 33.41528809389867)
Pep Boys Auto Parts & Service,633,588520628,,yes,,"POLYGON ((-111.9100268 33.4145895, -111.9100285 33.4145284, -111.910006 33.4145279, -111.9100091 33.4141412, -111.9096489 33.4141403, -111.9096378 33.4145846, -111.9100268 33.4145895))",POINT (-111.9098271292086 33.41436619550255)
,634,588520629,,parking,,"POLYGON ((-111.9100268 33.414605, -111.9100268 33.4145895, -111.9100285 33.4145284, -111.910006 33.4145279, -111.9100091 33.4141412, -111.9096489 33.4141403, -111.9096378 33.4145846, -111.9093629 33.4145584, -111.9092973 33.414503, -111.9092963 33.4141209, -111.9092774 33.414121, -111.9092772 33.4140147, -111.9093641 33.4140146, -111.9093641 33.4139858, -111.9092955 33.4139858, -111.9092954 33.4138229, -111.9093676 33.4138228, -111.9093676 33.4137512, -111.9100933 33.413751, -111.9100933 33.41381, -111.910176 33.41381, -111.910176 33.4145342, -111.9101193 33.4145342, -111.9101193 33.414605, -111.9100268 33.414605))",POINT (-111.9097130934278 33.41411103333443)
,635,588520635,,parking,,"POLYGON ((-111.9107036 33.4154896, -111.9107032 33.4152935, -111.9104292 33.4152923, -111.9104319 33.4150043, -111.9103853 33.4150042, -111.9103856 33.4149323, -111.910279 33.414932, -111.9102787 33.4150113, -111.9102133 33.4150111, -111.9102114 33.4154882, -111.9107036 33.4154896))",POINT (-111.9104011589249 33.41528086633952)
,636,588520650,,parking,,"POLYGON ((-111.9164588 33.4155906, -111.9162416 33.4155905, -111.9162419 33.4153344, -111.9162948 33.4153344, -111.9162949 33.4152574, -111.9155588 33.4152568, -111.9155589 33.4152076, -111.915382 33.4152074, -111.9153819 33.4152571, -111.9153535 33.4152571, -111.9153535 33.4152968, -111.9150186 33.4152965, -111.9150184 33.4154056, -111.9150452 33.4154056, -111.9150449 33.4156077, -111.9148473 33.4156075, -111.9148478 33.4152721, -111.9149105 33.4152722, -111.9149107 33.4151267, -111.9148475 33.4151266, -111.9148477 33.414991, -111.9149328 33.414991, -111.9149329 33.4149103, -111.915026 33.4149104, -111.915026 33.4149633, -111.9151612 33.4149635, -111.9151613 33.4149107, -111.915293 33.4149108, -111.9152929 33.4149619, -111.9153255 33.4149619, -111.9153256 33.4149159, -111.9155711 33.4149162, -111.9155711 33.4149648, -111.9157674 33.4149651, -111.9157675 33.4149241, -111.9160106 33.4149244, -111.9160105 33.4149674, -111.9160466 33.4149674, -111.9160467 33.414927, -111.9161846 33.4149272, -111.9161845 33.4149714, -111.9164062 33.4149717, -111.9164062 33.4149922, -111.9164709 33.4149923, -111.9164706 33.4152118, -111.916405 33.4152118, -111.9164047 33.415379, -111.9164591 33.4153791, -111.9164588 33.4155906))",POINT (-111.9156442399953 33.41516821336054)
,637,588520651,,parking,,"POLYGON ((-111.9146471 33.4156374, -111.914574 33.4156375, -111.9145741 33.415677, -111.9135476 33.4156781, -111.913547 33.4152911, -111.9137802 33.4152909, -111.9137803 33.4153572, -111.9138385 33.4153571, -111.9138387 33.4155014, -111.9137742 33.4155014, -111.9137743 33.4155696, -111.9138429 33.4155695, -111.9138428 33.4155237, -111.9145757 33.4155229, -111.9145758 33.4155732, -111.914647 33.4155731, -111.9146471 33.4156374))",POINT (-111.9139698817074 33.41554778982131)
Dorsey & Apache Park and Ride,638,588520652,,parking,,"POLYGON ((-111.9175866 33.4153312, -111.9164928 33.4153294, -111.916493 33.4152607, -111.916631 33.4152609, -111.9166311 33.4152158, -111.9165806 33.4152157, -111.9165809 33.4150943, -111.9166671 33.4150944, -111.9166673 33.415021, -111.9174492 33.4150223, -111.9174491 33.4150808, -111.917521 33.4150809, -111.9175206 33.4152151, -111.9174495 33.4152149, -111.9174494 33.4152385, -111.9175868 33.4152388, -111.9175866 33.4153312))",POINT (-111.9170546946882 33.41518441383029)
Dorsey Place Apartments,639,588582593,,apartments,,"POLYGON ((-111.9187683 33.4218376, -111.9187682 33.4213871, -111.9181657 33.4213872, -111.9181657 33.421558, -111.9182326 33.421558, -111.9182326 33.4215817, -111.918346 33.4215818, -111.9183461 33.4215479, -111.9185837 33.4215479, -111.9185836 33.4216953, -111.9183524 33.4216952, -111.9183524 33.4216427, -111.9182891 33.4216427, -111.9182891 33.421685, -111.9182038 33.421685, -111.9182038 33.4217036, -111.9180521 33.4217037, -111.918052 33.421477, -111.9180824 33.421477, -111.9180823 33.4213921, -111.918062 33.4213735, -111.918062 33.4213413, -111.9178833 33.4213413, -111.9178834 33.4218377, -111.9187683 33.4218376))",POINT (-111.9183286177428 33.42161023645856)
